tweet_id,manual score,machine score,sentiment_score,text,date,language,favorite_count,month
1.24E+18,0,0,0,RT @TrueNewsNG: President Muhammadu Buhari has directed a repositioning of the economy to mitigate global effect of the Corona Virus in Nig…,Thu Mar 19 19:52:21 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,RT @bIondiewasabi: this man’s piss could stop corona,Thu Mar 19 19:52:21 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,Corona has become something else Ugandan airport has misunderstood everything now extorting money from pple no wonder,Thu Mar 19 19:52:21 +0000 2020,en,0,Mar 
1.24E+18,0,1,0.5,RT @CandiceBenbow: This is Generation Z.   I want to name that because folks love calling everybody 40 and under Millennials.  Millennials…,Thu Mar 19 19:52:21 +0000 2020,en,0,Mar 
1.24E+18,-1,-1,-0.238095238,RT @Public_Citizen: Any company that continues to deny their workers paid sick leave is a danger to the American public. https://t.co/rsT5m…,Thu Mar 19 19:52:21 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",Thu Mar 19 19:52:21 +0000 2020,en,0,Mar 
1.24E+18,-1,-1,-0.5,RT @goodbeanaltalt: holy shit I hate every person in this video,Thu Mar 19 19:52:21 +0000 2020,en,0,Mar 
1.24E+18,0,1,0.225,RT @no_silenced: This is actually the most important time in our Country to begin Mass Deportations  We need our Medical Industry for Ameri…,Thu Mar 19 19:52:21 +0000 2020,en,0,Mar 
1.24E+18,1,1,0.214285714,RT @PseudoHeuristic: @baddestmamajama @ImpPoster Bloomberg shelled out $50 mil for corona aid..... and $500 mil for a purely pride stroking…,Thu Mar 19 19:52:21 +0000 2020,en,0,Mar 
1.24E+18,-1,-1,-0.0625,"RT @jbarro: Among other things, what this shows is they're using the term ""the coronavirus"" internally like everyone else and are throwing…",Thu Mar 19 19:52:21 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,RT @bIondiewasabi: this man’s piss could stop corona,Thu Mar 19 19:52:21 +0000 2020,en,0,Mar 
1.24E+18,-1,-1,-0.7,This guy is a dangerous fucking moron https://t.co/1VBKUzvLkn,Thu Mar 19 19:52:21 +0000 2020,en,0,Mar 
1.24E+18,-1,-1,-0.354166667,"Seriously, how dumb can you be??? #facepalm https://t.co/cn0u9BXXP0",Thu Mar 19 19:52:21 +0000 2020,en,1,Mar 
1.24E+18,-1,-1,-0.125,@frankienbennys are all branches shutting due to corona or just those you planned to close by end of year?,Thu Mar 19 19:52:21 +0000 2020,en,0,Mar 
1.24E+18,-1,-1,-0.166666667,RT @Weinsteinlaw: There has never been a president less equipped to meet the moment than @realDonaldTrump. It’s time for leaders from both…,Thu Mar 19 19:52:21 +0000 2020,en,0,Mar 
1.24E+18,-1,1,0.054545455,RT @ErikSolheim: Wow! How China brought new corona virus cases from 15000 mid February to 1 new yesterday. Extremely aggressive and vigilan…,Thu Mar 19 19:52:21 +0000 2020,en,0,Mar 
1.24E+18,1,1,0.333333333,RT @DineshDSouza: The political incorrectness of @realDonaldTrump is one of his most endearing qualities https://t.co/g0011h78fM,Thu Mar 19 19:52:21 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,before corona vs everyone during the lockdown https://t.co/uCLTV5Xeo0,Thu Mar 19 19:52:21 +0000 2020,en,11,Mar 
1.24E+18,-1,0,0,RT @Stout97_: 2 weeks? it’s a fucking global pandemic not a hamstring strain.,Thu Mar 19 19:52:21 +0000 2020,en,0,Mar 
1.24E+18,0,1,0.047222222,RT @hey_ciara: Me once I touch down on my first trip post-corona https://t.co/5W0uK2qVXD,Thu Mar 19 19:52:21 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,RT @MakedaMorrison: Day 5: We have rediscovered farming,Thu Mar 19 19:52:21 +0000 2020,en,0,Mar 
1.24E+18,-1,-1,-0.5,RT @goodbeanaltalt: holy shit I hate every person in this video,Thu Mar 19 19:52:21 +0000 2020,en,0,Mar 
1.24E+18,-1,-1,-0.714285714,RT @nicolebyer: Everyone in this looks sick,Thu Mar 19 19:52:22 +0000 2020,en,0,Mar 
1.24E+18,-1,-1,-0.5,RT @goodbeanaltalt: holy shit I hate every person in this video,Thu Mar 19 19:52:22 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,RT @Vani_TheGoat: See 10 Do 10 💪🏽 I challenge @AikHuncho @LLR_Meech @asvp_justin @Jock_Reacher @really_fm @RegRob__ @malikjawar_ @cjm1113 @…,Thu Mar 19 19:52:21 +0000 2020,en,0,Mar 
1.24E+18,0,1,0.333333333,RT @NINE58PM: If we’re lucky Corona will cancel Taurus birthdays too,Thu Mar 19 19:52:22 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,RT @MLKChefLean: Sharing this because corona https://t.co/ofBDQE58RJ,Thu Mar 19 19:52:22 +0000 2020,en,0,Mar 
1.24E+18,-1,-1,-0.133333333,I can’t begin to explain how much this would anger @akNOPEsteen if she lived anywhere near that building https://t.co/AnAxkzbpyb,Thu Mar 19 19:52:22 +0000 2020,en,2,Mar 
1.24E+18,-1,1,0.071428571,RT @samstein: Putting aside the obvious attempts to start a debate over political correctness... my god the font is so fucking large.,Thu Mar 19 19:52:22 +0000 2020,en,0,Mar 
1.24E+18,0,1,0.166666667,"RT @Jonathan_MBanks: Reading the Corona loan scheme: the Govt want security. House/land, the normal...if people have assets and decent LTV…",Thu Mar 19 19:52:22 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,RT @bIondiewasabi: this man’s piss could stop corona,Thu Mar 19 19:52:22 +0000 2020,en,0,Mar 
1.24E+18,0,1,0.1,RT @mstewart_23: Get rid of Coronavirus in 12 weeks but wants emergency extensive powers for 2 years! Boris Johnson is a health risk to the…,Thu Mar 19 19:52:22 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,RT @Xhakaed: Corona is a timely reminder of how obscene the wealth of the royal family is.   The queen is moving to Windsor Castle because…,Thu Mar 19 19:52:22 +0000 2020,en,0,Mar 
1.24E+18,-1,-1,-0.714285714,RT @nicolebyer: Everyone in this looks sick,Thu Mar 19 19:52:22 +0000 2020,en,0,Mar 
1.24E+18,-1,1,0.1,my burnt ass was really thinking of various conspiracies as to how the corona virus is a government ploy,Thu Mar 19 19:52:22 +0000 2020,en,0,Mar 
1.24E+18,-1,0,0,RT @veganranch: These are the MFs that get bit in a zombie movie and try to hide it from everyone else,Thu Mar 19 19:52:22 +0000 2020,en,0,Mar 
1.24E+18,-1,-1,-0.5,RT @goodbeanaltalt: holy shit I hate every person in this video,Thu Mar 19 19:52:22 +0000 2020,en,0,Mar 
1.24E+18,-1,-1,-0.352857143,"RT @ioproducer: There was a nasty flu that went round in December / early Jan. I’m telling you, that was corona. Bare ppl were sick (includ…",Thu Mar 19 19:52:22 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,RT @MakedaMorrison: Day 5: We have rediscovered farming https://t.co/tTrScYz6js,Thu Mar 19 19:52:22 +0000 2020,en,0,Mar 
1.24E+18,1,0,0,@letdwn666 @prisonweddingg Bro thx for sharing me the Corona virus vaccine. I owe you my life,Thu Mar 19 19:52:22 +0000 2020,en,1,Mar 
1.24E+18,0,0,0,RT @bIondiewasabi: this man’s piss could stop corona,Thu Mar 19 19:52:22 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",Thu Mar 19 19:52:22 +0000 2020,en,0,Mar 
1.24E+18,0,1,0.45,"RT @Houseofdami4: Empower yourselves today!...signup for free online course from ALISON, learn more about the Corona virus online even as y…",Thu Mar 19 19:52:22 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,RT @bIondiewasabi: this man’s piss could stop corona,Thu Mar 19 19:52:22 +0000 2020,en,0,Mar 
1.24E+18,0,1,0.5,RT @CandiceBenbow: This is Generation Z.   I want to name that because folks love calling everybody 40 and under Millennials.  Millennials…,Thu Mar 19 19:52:22 +0000 2020,en,0,Mar 
1.24E+18,-1,-1,-0.133863636,"@piersmorgan Scare-mongering idiot. Unfortunately, Italy has the Worlds 2nd oldest average population outside of Japan. And they all live as enlarged families - it’s a cultural thing. The spread of Corona was inevitable. This is NOT the same in other countries. Don’t use Italy as a scenario.",Thu Mar 19 19:52:22 +0000 2020,en,0,Mar 
1.24E+18,-1,-1,-0.4,"Gun sales are up 300%, the fuck y’all hoarding guns for 😳  You gonna shoot Ms Corona?",Thu Mar 19 19:52:22 +0000 2020,en,1,Mar 
1.24E+18,-1,-1,-0.7,RT @naseehapatel: Corona so bad even loadshedding went into quarantine,Thu Mar 19 19:52:22 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,RT @zairfulradzuan: everyone coming out of corona as barista,Thu Mar 19 19:52:22 +0000 2020,en,0,Mar 
1.24E+18,0,1,0.033333333,RT @jacob_meyou7: CDC: “social distancing” “2 week isolation” “flatten the curve”  Americans: *continue to go on spring break trips and han…,Thu Mar 19 19:52:22 +0000 2020,en,0,Mar 
1.24E+18,-1,-1,-0.15,"RT @_ashlee_4_: Dear corona virus,   We really hate you.   Sincerely,  The class of 2020",Thu Mar 19 19:52:23 +0000 2020,en,0,Mar 
1.24E+18,-1,-1,-0.125,RT @NYGovCuomo: 38% of hospitalized #Coronavirus patients were aged 20 to 54.  Listen to the stats — not this guy.  STAY HOME! https://t.co…,Thu Mar 19 19:52:23 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,RT @bIondiewasabi: this man’s piss could stop corona,Thu Mar 19 19:52:23 +0000 2020,en,0,Mar 
1.24E+18,-1,-1,-0.352857143,"RT @ioproducer: There was a nasty flu that went round in December / early Jan. I’m telling you, that was corona. Bare ppl were sick (includ…",Thu Mar 19 19:52:23 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,"RT @CBSNews: “If I get corona, I get corona. At the end of the day, I'm not gonna let it stop me from partying”: Spring breakers are still…",Thu Mar 19 19:52:23 +0000 2020,en,0,Mar 
1.24E+18,-1,-1,-0.35,RT @pattonoswalt: this incompetent racist asshole https://t.co/xrEh1klVt8,Thu Mar 19 19:52:23 +0000 2020,en,0,Mar 
1.24E+18,0,1,0.5,"RT @CTmagazine: It's interesting that coronavirus gets its name from a spiked ring of proteins on its surface that resembles a crown, henc…",Thu Mar 19 19:52:23 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,RT @zairfulradzuan: everyone coming out of corona as barista,Thu Mar 19 19:52:23 +0000 2020,en,0,Mar 
1.24E+18,0,1,0.061904762,Corona virus out and niggas will still choose to sit right next to you on an empty bus,Thu Mar 19 19:52:23 +0000 2020,en,19,Mar 
1.24E+18,0,0,0,RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,Thu Mar 19 19:52:23 +0000 2020,en,0,Mar 
1.24E+18,0,1,0.357142857,RT @chandlerriggs: here’s a deleted scene from TWD’s special on corona virus https://t.co/qGuSfyjpK5,Thu Mar 19 19:52:23 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,RT @Xhakaed: Corona is a timely reminder of how obscene the wealth of the royal family is.   The queen is moving to Windsor Castle because…,Thu Mar 19 19:52:23 +0000 2020,en,0,Mar 
1.24E+18,0,1,0.016666667,"RT @lowkeyHeighkey: @RapUp “They say Corona is near, but the only thing i fear is that u might disappear, what’s between us was never clear…",Thu Mar 19 19:52:23 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,Nowhere Island like Mother 3 https://t.co/mC4FgxxEgo,Thu Mar 19 19:52:23 +0000 2020,en,0,Mar 
1.24E+18,-1,0,0,what an asshole https://t.co/vphOS60Q4U,Thu Mar 19 19:52:23 +0000 2020,en,0,Mar 
1.24E+18,0,1,0.047222222,RT @hey_ciara: Me once I touch down on my first trip post-corona https://t.co/5W0uK2qVXD,Thu Mar 19 19:52:23 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,RT @firstsightmedia: #eventprofs have a read of our talk with @EventNewsBlog editor @punchtownparry on ways you can keep your events intact…,Thu Mar 19 19:52:23 +0000 2020,en,0,Mar 
1.24E+18,-1,-1,-0.05,"@alx @MsPicklesP @ChanelRion Chinese wet market virus, or the Xi coverup virus. Choose one; just calling it Corona virus casts aspersions on Mexicans.",Thu Mar 19 19:52:23 +0000 2020,en,4,Mar 
1.24E+18,0,0,0,RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,Thu Mar 19 19:52:23 +0000 2020,en,0,Mar 
1.24E+18,0,1,0.5,@SkyNews All talk soon so more can be ok and say on news so all can see truth sky is prove them nazi paedophile Elizabeth fault for Corona then say to law force them response and be end off Corona https://t.co/NPVK9ag3oA,Thu Mar 19 19:52:23 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,"RT @chick_in_kiev: this blame deflecting strategy will and already has led to attacks in the streets. there's a reason they called AIDS ""ga…",Thu Mar 19 19:52:23 +0000 2020,en,0,Mar 
1.24E+18,0,1,0.068181818,"RT @Vijayabaskarofl: Watch my live interview at Puthiya Thalaimurai television channel today, 3-4pm for #Corona related queries/clarificati…",Thu Mar 19 19:52:23 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,RT @bIondiewasabi: this man’s piss could stop corona,Thu Mar 19 19:52:23 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",Thu Mar 19 19:52:23 +0000 2020,en,0,Mar 
1.24E+18,-1,0,0,RT @elliotgilesuk: I hope I’ve got corona virus so I can cough in your face!!!,Thu Mar 19 19:52:23 +0000 2020,en,0,Mar 
1.24E+18,-1,-1,-0.35,RT @pattonoswalt: this incompetent racist asshole,Thu Mar 19 19:52:23 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,"RT @CBSNews: “If I get corona, I get corona. At the end of the day, I'm not gonna let it stop me from partying”: Spring breakers are still…",Thu Mar 19 19:52:23 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,Last premium SMS of the day is a company well positioned to see a surge in sales from current Corona Virus situat... https://t.co/n1XfLZdztm,Thu Mar 19 19:52:24 +0000 2020,en,1,Mar 
1.24E+18,0,0,0,RT @lydiamac7: #springbreak2020 Corona can’t stop our beach vacation https://t.co/2F2ZXuB6DK,Thu Mar 19 19:52:24 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,RT @C_EngineerRS: Pros and cons with Corona quarantine:  Pros: I can play Runescape all day Cons:,Thu Mar 19 19:52:24 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,RT @MLKChefLean: Sharing this because corona https://t.co/ofBDQE58RJ,Thu Mar 19 19:52:24 +0000 2020,en,0,Mar 
1.24E+18,0,1,0.5,@piersmorgan Your Corona tweets would seem more sincere if your ‘pinned tweet’ wasn’t a clip of you giving a tanned footballer a proverbial ‘gob job’.,Thu Mar 19 19:52:24 +0000 2020,en,0,Mar 
1.24E+18,-1,-1,-0.6,Fucking corona man,Thu Mar 19 19:52:24 +0000 2020,en,0,Mar 
1.24E+18,0,-1,-0.1,RT @ericfloyd: RuPaul’s Drag Race: Corona Virus Edition https://t.co/3QM0t5Wf6K,Thu Mar 19 19:52:24 +0000 2020,en,0,Mar 
1.24E+18,-1,-1,-0.333333333,RT @toriarenee_: This is for CORONA you big fat white nasty smelling fat bitch why you took me off the motherfuckin schedule with your tri…,Thu Mar 19 19:52:24 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",Thu Mar 19 19:52:24 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,RT @MakedaMorrison: Day 5: We have rediscovered farming,Thu Mar 19 19:52:24 +0000 2020,en,0,Mar 
1.24E+18,0,1,0.252083333,Corona.... Maybe here... but it’s not here to stay... Eliminate it with these “handy” and yet affordable products... That allow you to not only clear the air but surfaces and hands! Don’t leave your health to chance! https://t.co/0SdcRfrhYH,Thu Mar 19 19:52:24 +0000 2020,en,20,Mar 
1.24E+18,-1,-1,-0.15,can it get any more stupid https://t.co/AHnrFPF9O4,Thu Mar 19 19:52:24 +0000 2020,en,3,Mar 
1.24E+18,-1,-1,-0.714285714,RT @nicolebyer: Everyone in this looks sick,Thu Mar 19 19:52:24 +0000 2020,en,0,Mar 
1.24E+18,0,1,0.52,RT @KDAO2011: Very important pregnancy data for patients with #covid19 . Click and follow the threads for details @rheumnow @covid4mds #cov…,Thu Mar 19 19:52:24 +0000 2020,en,0,Mar 
1.24E+18,-1,-1,-0.4,"RT @MABIN2_: Corona please. We are tired, we get it.",Thu Mar 19 19:52:24 +0000 2020,en,0,Mar 
1.24E+18,0,1,0.5,RT @CandiceBenbow: This is Generation Z.   I want to name that because folks love calling everybody 40 and under Millennials.  Millennials…,Thu Mar 19 19:52:24 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,"@michaelirvin88 @corona Extra lime, please",Thu Mar 19 19:52:24 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",Thu Mar 19 19:52:24 +0000 2020,en,0,Mar 
1.24E+18,-1,-1,-0.5,RT @goodbeanaltalt: holy shit I hate every person in this video,Thu Mar 19 19:52:24 +0000 2020,en,0,Mar 
1.24E+18,-1,-1,-0.233333333,RT @Sttephanie___p: This corona shit is getting serious &amp; life too short so if we got beef or fell out I just want to say fuck you again fr…,Thu Mar 19 19:52:24 +0000 2020,en,0,Mar 
1.24E+18,0,1,0.8,“Roll around in a field of ticks to get Lyme for your Corona”  I lol’d,Thu Mar 19 19:52:24 +0000 2020,en,0,Mar 
1.24E+18,0,-1,-0.714285714,RT @nicolebyer: Everyone in this looks sick,Thu Mar 19 19:52:24 +0000 2020,en,0,Mar 
1.24E+18,0,-1,-0.5,RT @goodbeanaltalt: holy shit I hate every person in this video,Thu Mar 19 19:52:24 +0000 2020,en,0,Mar 
1.24E+18,0,0,0,RT @MakedaMorrison: Day 5: We have rediscovered farming,Thu Mar 19 19:52:24 +0000 2020,en,0,Mar 
1.24E+18,-1,0,0,"RT @MrLemmyBoo: DOOM Guy says corona can suck on a dick, tit, inanimate object for all I care #DOOM #CoronaVirusUpdate #mixerstreamer #mixe…",Thu Mar 19 19:52:24 +0000 2020,en,0,Mar 
1.24E+18,1,0,0,RT @BhawnaS58395693: Let’s all of us take pledge to follow Janta Curfew this Sunday from 7 am to 9pm so that we strengthen India’s fight ag…,Thu Mar 19 19:52:24 +0000 2020,en,0,Mar 
1.24E+18,0,1,0.2,Now I’d didn’t wanna say it but I was out for the whole two weeks Christmas holiday👀 https://t.co/t2oPmj2dvk,Thu Mar 19 19:52:25 +0000 2020,en,2,Mar 
1.24E+18,0,0,0,I reach house norr momi do mopping schedule for the year sakeov corona eii be like ago mop get muscles 😂,Thu Mar 19 19:52:25 +0000 2020,en,7,Mar 
1.24E+18,-1,-1,-0.025,RT @Shehzad_Ind: Long time back this person broke off all relations with me because I revolted against dynasty &amp; @RahulGandhi   TODAY I BRE…,Thu Mar 19 19:52:25 +0000 2020,en,0,Mar 
1.24E+18,-1,-1,-0.6,"Or it was just, and hear me out on this one... the fucking flu https://t.co/060aSu8Jxn",Thu Mar 19 19:52:25 +0000 2020,en,4,Mar 
1.24E+18,-1,0,0,RT @nuts2406: Thousands of people cramped up in the Eidgah Camp. What percussions are being taken to ensure their safety from Corona?,Thu Mar 19 19:52:25 +0000 2020,en,0,Mar 
1.24E+18,0,1,0.05,"'Deep Thoughts'  with Lincoln Chafee from the far away fields of Wyoming... [ Not Wyoming, RI ] https://t.co/Kk7bqDA9Zd https://t.co/sEMEKNpZ8V",Thu Mar 19 19:52:24 +0000 2020,en,1,Mar 
1.24E+18,0,0,0,RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,Thu Mar 19 19:52:25 +0000 2020,en,0,Mar 
1.24E+18,-1,0,0,"RT @BadAstronomer: Aggressively, purposefully, maniacally, loathsomely racist.",Thu Mar 19 19:52:25 +0000 2020,en,0,Mar 
1.24E+18,-1,-1,-0.714285714,RT @nicolebyer: Everyone in this looks sick,Thu Mar 19 19:52:25 +0000 2020,en,0,Mar 
1.24E+18,0,1,0.312847222,RT @snikpmis: @RealMattCouch @suzgonzo Shutting down planned parenthood would save more lives than the Corona virus will take!!,Thu Mar 19 19:52:25 +0000 2020,en,0,Mar 
