year,month,day,day_of_week,text,timestamp,sentiment
2023,6,1,3, wrapped gift eki li wrapped gift 2 takip imize 40 800 tl hediye ediyoruz four leaf clover ve beni takip edin collision bu twite rt fav red heart at n ,2023-06-01T18:00:00Z,n/a
2023,6,1,3, sats names sales are on fire fire fire join the first gm sats hosted ordinals spaces later today where we ll be discussing ev ,2023-06-01T18:00:00Z,NEUTRAL
2023,6,1,3, wrapped gift eki li wrapped gift 2 takip imize 40 800 tl hediye ediyoruz four leaf clover ve beni takip edin collision bu twite rt fav red heart at n ,2023-06-01T18:00:00Z,n/a
2023,6,1,3,evento sobre nfts ter participa o de bruno gagliasso e itens de kobe bryantfique por dentro das not cias siga atualiza es di rias link da not cia ,2023-06-01T18:00:00Z,NEUTRAL
2023,6,1,3, 25 eki li keycap 1 takip et keycap 2 rt amp be en keycap 3 telegram a kat l n backhand index pointing down 12 saat ,2023-06-01T19:00:00Z,n/a
2023,6,1,3,td cowen shuts down its crypto unit cryptopolitan backhand index pointing right follow me to get the latest crypto news t co zpvf8cxcqh,2023-06-01T19:00:00Z,NEUTRAL
2023,6,1,3, bu ak am hediyele elim heart hands light skin tone ,2023-06-01T19:00:00Z,NEUTRAL
2023,6,1,3, wrapped gift eki li wrapped gift 1 takip ime 20 400 tl hediye ediyorum four leaf clover ve beni takip edin party popper bu twite rt fav red heart at n s r ,2023-06-01T19:00:00Z,n/a
2023,6,1,3, coinmarketcap listing 1st place medal 1st place medal high voltage bullseye bitbull stays bullish ox ox can we see 200 within today next listing next week shushing face shushing face shushing face ,2023-06-01T19:00:00Z,NEUTRAL
2023,6,1,3,authentic diamond studded 25cm himalayan handbag from nov 2022 for gbp 150 000 or equivalent substantially below market value deposit of gbp 5 000 or equivalent balance upon delivery authentication ,2023-06-01T19:00:00Z,NEUTRAL
2023,6,1,3, orange square gm inscribtoors last giveaway for a free mint of currently we have collected around 5k addresses ,2023-06-01T19:00:00Z,NEUTRAL
2023,6,1,3, teknik olarak art k k resel hisse senedi ve kripto para piyasas n n yukar y nl gitmesi gerekti ini d n yorum hikayes ,2023-06-01T19:00:00Z,n/a
2023,6,1,3,join us and earn every day check out our channel 1b21,2023-06-01T19:00:00Z,NEUTRAL
2023,6,1,3, wrapped gift eki li wrapped gift 2 takip imize 40 800 tl hediye ediyoruz four leaf clover ve beni takip edin collision bu twite rt fav red heart at n ,2023-06-01T19:00:00Z,n/a
2023,6,1,3, wrapped gift wrapped gift prizes trophy 50 in btc to enter keycap 1 follow keycap 2 rt red heart keycap 3 tag a friend hourglass done 24 hours ,2023-06-01T20:00:00Z,NEUTRAL
2023,6,1,3, fails red box top retest instead attempting to red box bottom retestgenerally red box needs to be reclaimed as su ,2023-06-01T20:00:00Z,NEGATIVE
2023,6,1,3, wrapped gift eki li wrapped gift 1 takip ime 20 400 tl hediye ediyorum four leaf clover ve beni takip edin party popper bu twite rt fav red heart at n s r ,2023-06-01T20:00:00Z,n/a
2023,6,1,3, frog introducing frog framed picture 5 555 comfy club frens by neutron and beanpapa globe with meridians ,2023-06-01T20:00:00Z,NEUTRAL
2023,6,1,3, ,2023-06-01T20:00:00Z,NEUTRAL
2023,6,1,3, ile before after serimiz h z kesmeden devam ediyor smiling face with sunglasses ,2023-06-01T20:00:00Z,n/a
2023,6,1,3, is officially listed on our brand new non kyc star struck pairs 0xmr btc 0xmr usdt 0xmr xmr 0xmr eth 0xmr usdc nkyc ,2023-06-01T20:00:00Z,NEUTRAL
2023,6,1,3, bir takip ime 500 tl hediye ediyorum four leaf clover ve beni takip edin collision ekili hesab d r aktif ekili ler ,2023-06-01T20:00:00Z,n/a
2023,6,1,3,hay rl cumalar herkese hay rl geceler t rkiye cumhurba kan n se ti vatan a millete hay rl olsun dizler bitmiyor z da hayri da ev 4 onaylad mardin nike ,2023-06-01T20:00:00Z,n/a
2023,6,1,3, wrapped gift eki li wrapped gift 1 takip ime 20 400 tl hediye ediyorum four leaf clover ve beni takip edin party popper bu twite rt fav red heart at n s r ,2023-06-01T20:00:00Z,n/a
2023,6,1,3, move over amp will be the next major platform is still primarily the ,2023-06-01T21:00:00Z,NEUTRAL
2023,6,1,3, btc module in visionaio giveaway of 5 weekly keys rocket ordkit unisatme launchpad will be tomorrow inscribenow wil ,2023-06-01T21:00:00Z,NEUTRAL
2023,6,1,3, 2 takip imize toplamda 1000 tl hediye ediyorum four leaf clover bu twiti be eni rt yapman z ve telegram grubuna kat lman z yeterlidir ,2023-06-01T21:00:00Z,n/a
2023,6,1,3, just over 12 hours left in the sacrifice event don t miss out on the 100 bonus mainnet launch tomorrow fin ,2023-06-01T21:00:00Z,POSITIVE
2023,6,1,3, btc module in visionaio giveaway of 5 weekly keys rocket ordkit unisatme launchpad will be tomorrow inscribenow wil ,2023-06-01T21:00:00Z,NEUTRAL
2023,6,1,3, btc module in visionaio giveaway of 5 weekly keys rocket ordkit unisatme launchpad will be tomorrow inscribenow wil ,2023-06-01T21:00:00Z,NEUTRAL
2023,6,1,3,join us and earn every day check out our channel daa7,2023-06-01T21:00:00Z,NEUTRAL
2023,6,1,3, 2222 pixel bears on the bear we re all gonna make it gem stone keycap 1 like amp retweet keycap 2 follow keycap 3 comment your ,2023-06-01T21:00:00Z,NEUTRAL
2023,6,1,3, wrapped gift eki li wrapped gift 1 takip ime 20 400 tl hediye ediyorum four leaf clover ve beni takip edin party popper bu twite rt fav red heart at n s r ,2023-06-01T21:00:00Z,n/a
2023,6,1,3, btc module in visionaio giveaway of 5 weekly keys rocket ordkit unisatme launchpad will be tomorrow inscribenow wil ,2023-06-01T21:00:00Z,NEUTRAL
2023,6,1,3,here s what solana can expect next backhand index pointing right follow me to get the latest crypto news t co cjatuf7bcz,2023-06-01T22:00:00Z,NEUTRAL
2023,6,1,3,current price is 26896 ,2023-06-01T22:00:00Z,NEUTRAL
2023,6,1,3, bir takip ime 500 tl hediye ediyorum four leaf clover ve beni takip edin collision ekili hesab d r aktif ekili ler ,2023-06-01T22:00:00Z,n/a
2023,6,1,3, all targets hit smoothly 270 pips profit check mark button bullseye join our free telegram channel link in the bio ,2023-06-01T22:00:00Z,NEUTRAL
2023,6,1,3, wrapped gift eki li wrapped gift 2 takip imize 40 800 tl hediye ediyoruz four leaf clover ve beni takip edin collision bu twite rt fav red heart at n ,2023-06-01T22:00:00Z,n/a
2023,6,1,3,lula validou fonte de financiamento para programa de desonera o fique por dentro das not cias siga atualiza es di rias link da not cia ,2023-06-01T22:00:00Z,NEUTRAL
2023,6,1,3, btci still have the view that bitcoin will rise up into the june 50 level 28k before any further weakness friday looks better than yesterday for that to happen unless there s a 4 hour close below the daily lows ,2023-06-01T22:00:00Z,NEUTRAL
2023,6,1,3, fire orange square ordisat wl giveaway orange square fire 2 wl spots for entry orange heart like rt amp tag 3 frens orange heart follow ,2023-06-01T22:00:00Z,NEUTRAL
2023,6,1,3, collision will do another 15x cz predicts bull run rocket collision unlike every other form of property only remains unconfis ,2023-06-01T22:00:00Z,NEUTRAL
2023,6,1,3,hi i m an ai bot i will show my resultfor info dm mestart balance 330000 satoshi 29 04 2023update balance 345605 satoshiposition 14 0 xrp ,2023-06-01T22:00:00Z,NEUTRAL
2023,6,1,3, mtf update collision d not much has changed since a week ago no clear direction until breaks its range w prog ,2023-06-01T23:00:00Z,NEGATIVE
2023,6,1,3, how to connect to the satoshichain mainnetnetwork name satoshichainrpc url id 12009symbo ,2023-06-01T23:00:00Z,NEUTRAL
2023,6,1,3, doesn t care man shrugging many are seeing the 20ma as the resistance that will block current rally well according ,2023-06-01T23:00:00Z,NEGATIVE
2023,6,1,3,liquidity suggest a price drop coming bollinger bands are constricting as has been ranging between 26k 28k on the daily macd turning back bearish while rsi is at 44a drop in price is likely before we continue the rally onwards above 31k ,2023-06-01T23:00:00Z,NEUTRAL
2023,6,1,3, return to equilibrium 3m equilibrium is found between kijun blue circle amp tenkan red circle it is currently located between 35k ,2023-06-01T23:00:00Z,NEUTRAL
2023,6,1,3, never keycap 2 without keycap 3 collision using the fixed ranged volume profile on the monthly chart a cycle pattern emerges gt once ,2023-06-01T23:00:00Z,NEGATIVE
2023,6,1,3, finally on the other side of the fence orange circle crossed the 350dma over amp is moving toward the blue circle line amp red circle line of ,2023-06-01T23:00:00Z,NEUTRAL
2023,6,1,3,tap in let s make some money drooling face drooling face drooling face ,2023-06-01T23:00:00Z,NEUTRAL
2023,6,1,3, those times i ve been right but no one can be right 100 of the time being right is not the goal the goal ,2023-06-01T23:00:00Z,MIXED
2023,6,1,3,make it more clear please victory hand some ppl still not moving ,2023-06-01T23:00:00Z,MIXED
2023,6,2,4,u s cftc may change risk rules in a way that could consider crypto backhand index pointing right follow me to get the latest crypto news t co 32zpi4bsqw,2023-06-02T00:00:00Z,NEUTRAL
2023,6,2,4, amp ,2023-06-02T00:00:00Z,NEUTRAL
2023,6,2,4, amp ,2023-06-02T00:00:00Z,NEUTRAL
2023,6,2,4, amp ,2023-06-02T00:00:00Z,NEUTRAL
2023,6,2,4, amp ,2023-06-02T00:00:00Z,NEUTRAL
2023,6,2,4, amp ,2023-06-02T00:00:00Z,NEUTRAL
2023,6,2,4, amp ,2023-06-02T00:00:00Z,NEUTRAL
2023,6,2,4, kennedy respalda a bitcoin como moneda perfecta y cr tica la pol tica de la sec ,2023-06-02T00:00:00Z,NEUTRAL
2023,6,2,4, amp ,2023-06-02T00:00:00Z,NEUTRAL
2023,6,2,4, congratulations on btrl s 5th anniversary party popper place minimum 5 booster on your first level and get 100 per booster wrapped gift hu ,2023-06-02T00:00:00Z,POSITIVE
2023,6,2,4, both of these paper notes are backed by nothing but faith melting face ,2023-06-02T01:00:00Z,NEGATIVE
2023,6,2,4, cardano ada achieves significant milestones in may 2023 ,2023-06-02T01:00:00Z,NEUTRAL
2023,6,2,4,join us and earn every day check out our channel ed5e,2023-06-02T01:00:00Z,NEUTRAL
2023,6,2,4, 2 takip imize toplamda 1000 tl hediye ediyorum four leaf clover bu twiti be eni rt yapman z ve telegram grubuna kat lman z yeterlidir ,2023-06-02T01:00:00Z,n/a
2023,6,2,4, 2 takip imize toplamda 1000 tl hediye ediyorum four leaf clover bu twiti be eni rt yapman z ve telegram grubuna kat lman z yeterlidir ,2023-06-02T01:00:00Z,n/a
2023,6,2,4,hi i m an ai bot i will show my resultfor info dm mestart balance 330000 satoshi 29 04 2023update balance 345584 satoshiposition 17 0 xrp ,2023-06-02T01:00:00Z,NEUTRAL
2023,6,2,4, new ath for cardano based meme coin snek as it s added by this major exchange ,2023-06-02T01:00:00Z,NEUTRAL
2023,6,2,4, bullish cypher pattern collision rocket is progressing towards the bullish cypher pattern s targets the 1st target is at ,2023-06-02T01:00:00Z,NEUTRAL
2023,6,2,4, wrapped gift wrapped gift prizes trophy 50 in btc to enter keycap 1 follow keycap 2 rt red heart keycap 3 tag a friend hourglass done 24 hours ,2023-06-02T01:00:00Z,NEUTRAL
2023,6,2,4, wrapped gift eki li wrapped gift 1 takip ime 20 400 tl hediye ediyorum four leaf clover ve beni takip edin party popper bu twite rt fav red heart at n s r ,2023-06-02T01:00:00Z,n/a
2023,6,2,4, could become the next shib or dogei bought a bag during earlier dip now guess what vitalik eth just secured his bag here fire btcpep t co sj1sm8lybl ,2023-06-02T02:00:00Z,NEUTRAL
2023,6,2,4, 25 eki li keycap 1 takip et keycap 2 rt amp be en keycap 3 telegram a kat l n backhand index pointing down 12 saat ,2023-06-02T02:00:00Z,n/a
2023,6,2,4, china hong kong sar china 6 1 fdusd 6 1 foot ,2023-06-02T02:00:00Z,NEUTRAL
2023,6,2,4, bir takip ime 500 tl hediye ediyorum four leaf clover ve beni takip edin collision ekili hesab d r aktif ekili ler ,2023-06-02T02:00:00Z,n/a
2023,6,2,4,nike nfts to make their way into ea sports games and its millions of fans backhand index pointing right follow me to get the latest crypto news t co js1i2nncea,2023-06-02T02:00:00Z,NEUTRAL
2023,6,2,4, could become the next shib or dogei bought a bag during earlier dip now guess what vitalik eth just secured his bag here fire btcpep t co sj1sm8lybl ,2023-06-02T02:00:00Z,NEUTRAL
2023,6,2,4, wrapped gift eki li wrapped gift 1 takip ime 20 400 tl hediye ediyorum four leaf clover ve beni takip edin party popper bu twite rt fav red heart at n s r ,2023-06-02T02:00:00Z,n/a
2023,6,2,4,hi i m an ai bot i will show my resultfor info dm mestart balance 330000 satoshi 29 04 2023update balance 345577 satoshiposition 18 0 xrp ,2023-06-02T02:00:00Z,NEUTRAL
2023,6,2,4,abcripto e mais 4 entidades se unem para pressionar governo por fique por dentro das not cias siga atualiza es di rias link da not cia ,2023-06-02T02:00:00Z,NEUTRAL
2023,6,2,4, could become the next shib or dogei bought a bag during earlier dip now guess what vitalik eth just secured his bag here fire btcpep t co sj1sm8lybl ,2023-06-02T02:00:00Z,NEUTRAL
2023,6,2,4, wrapped gift eki li wrapped gift 1 takip ime 20 400 tl hediye ediyorum four leaf clover ve beni takip edin party popper bu twite rt fav red heart at n s r ,2023-06-02T03:00:00Z,n/a
2023,6,2,4,who owns huobi exchange the need for clarity in the cryptocurrency industry backhand index pointing right follow me to get the latest crypto news t co wc8ffws8cg,2023-06-02T03:00:00Z,NEUTRAL
2023,6,2,4, 2 takip imize toplamda 1000 tl hediye ediyorum four leaf clover bu twiti be eni rt yapman z ve telegram grubuna kat lman z yeterlidir ,2023-06-02T03:00:00Z,n/a
2023,6,2,4,0xa47dde822ef5205912076bb47ad6e96c0ec7b511 ,2023-06-02T03:00:00Z,NEUTRAL
2023,6,2,4, the market is completely misunderstanding how much money btc miners are going to make over the next few quartersbitcoin ,2023-06-02T03:00:00Z,NEUTRAL
2023,6,2,4, bir takip ime 500 tl hediye ediyorum four leaf clover ve beni takip edin collision ekili hesab d r aktif ekili ler ,2023-06-02T03:00:00Z,n/a
2023,6,2,4, partying face biop x airdrop ultimate trophy prize pool 1000 biop check mark button follow amp check mark button like rt amp ta ,2023-06-02T03:00:00Z,NEUTRAL
2023,6,2,4,you should be buying ,2023-06-02T03:00:00Z,POSITIVE
2023,6,2,4, partying face biop x airdrop ultimate trophy prize pool 1000 biop check mark button follow amp check mark button like rt amp ta ,2023-06-02T03:00:00Z,NEUTRAL
2023,6,2,4, party popper giveaway unemployed artist wl party popper to celebrate unemployed artist s successful discord launch ordinals play is giving out ,2023-06-02T03:00:00Z,NEUTRAL
2023,6,2,4, 2 takip imize toplamda 1000 tl hediye ediyorum four leaf clover bu twiti be eni rt yapman z ve telegram grubuna kat lman z yeterlidir ,2023-06-02T04:00:00Z,n/a
2023,6,2,4, wrapped gift eki li wrapped gift 2 takip imize 40 800 tl hediye ediyoruz four leaf clover ve beni takip edin collision bu twite rt fav red heart at n ,2023-06-02T04:00:00Z,n/a
2023,6,2,4, you missed oxbt here s a social experiment test tube oxdi airdrop wind chime have been programmed desktop computer orange square to follow like and rt ,2023-06-02T04:00:00Z,NEUTRAL
2023,6,2,4, btc module in visionaio giveaway of 5 weekly keys rocket ordkit unisatme launchpad will be tomorrow inscribenow wil ,2023-06-02T04:00:00Z,NEUTRAL
2023,6,2,4, partying face biop x airdrop ultimate trophy prize pool 1000 biop check mark button follow amp check mark button like rt amp ta ,2023-06-02T04:00:00Z,NEUTRAL
2023,6,2,4, if you are seeing this you are early panda alphapanda on is about to go live rocket diving into the realm of wit ,2023-06-02T04:00:00Z,NEUTRAL
2023,6,2,4, rocket market stats rocket rocket top gainers in trophy brise gft pit ,2023-06-02T04:00:00Z,NEUTRAL
2023,6,2,4, bir takip ime 500 tl hediye ediyorum four leaf clover ve beni takip edin collision ekili hesab d r aktif ekili ler ,2023-06-02T04:00:00Z,n/a
2023,6,2,4,hi i m an ai bot i will show my resultfor info dm mestart balance 330000 satoshi 29 04 2023update balance 345700 satoshiposition 16 0 xrp ,2023-06-02T04:00:00Z,NEUTRAL
2023,6,2,4, wrapped gift eki li wrapped gift 2 takip imize 40 800 tl hediye ediyoruz four leaf clover ve beni takip edin collision bu twite rt fav red heart at n ,2023-06-02T04:00:00Z,n/a
2023,6,2,4, 2222 pixel bears on the bear we re all gonna make it gem stone keycap 1 like amp retweet keycap 2 follow keycap 3 comment your ,2023-06-02T05:00:00Z,NEUTRAL
2023,6,2,4, in continuation time on balance of probability the trend is still s friend plus the 38 2 fibonacci retr ,2023-06-02T05:00:00Z,NEUTRAL
2023,6,2,4,thisisinfamous com sold for 7 467 at godaddy jun 23 not mine red heart chatpointai com listed for sale fire gt visit the link for details halsey we are one ,2023-06-02T05:00:00Z,NEUTRAL
2023,6,2,4, 2 takip imize toplamda 1000 tl hediye ediyorum four leaf clover bu twiti be eni rt yapman z ve telegram grubuna kat lman z yeterlidir ,2023-06-02T05:00:00Z,n/a
2023,6,2,4, bir takip ime 500 tl hediye ediyorum four leaf clover ve beni takip edin collision ekili hesab d r aktif ekili ler ,2023-06-02T05:00:00Z,n/a
2023,6,2,4,join us and earn every day check out our channel 21bf,2023-06-02T05:00:00Z,NEUTRAL
2023,6,2,4,hi i m an ai bot i will show my resultfor info dm mestart balance 330000 satoshi 29 04 2023update balance 345820 satoshiposition 15 0 xrp ,2023-06-02T05:00:00Z,NEUTRAL
2023,6,2,4, partying face biop x airdrop ultimate trophy prize pool 1000 biop check mark button follow amp check mark button like rt amp ta ,2023-06-02T05:00:00Z,NEUTRAL
2023,6,2,4, ,2023-06-02T05:00:00Z,NEUTRAL
2023,6,2,4, wrapped gift eki li wrapped gift 2 takip imize 40 800 tl hediye ediyoruz four leaf clover ve beni takip edin collision bu twite rt fav red heart at n ,2023-06-02T05:00:00Z,n/a
2023,6,2,4, how to connect to the satoshichain mainnetnetwork name satoshichainrpc url id 12009symbo ,2023-06-02T06:00:00Z,NEUTRAL
